Date,Momentum,Mean Reversion,Risk Managed Portfolio
2017-06-30,-0.0704229805894816,-0.8810174209093882,-0.37063624141591833
2017-07-07,-0.11235913765783145,-0.8762458778340874,-0.3727389320809209
2017-07-14,-0.096969850524254,-0.8716372362044693,-0.35574418285377196
2017-07-21,-0.07930747794372917,-0.8723987107458244,-0.35119352836759443
2017-07-28,-0.10163209342556312,-0.8717228591786003,-0.3575293211651881
2017-08-04,-0.12146098374010361,-0.8673494924695356,-0.3540216882415951
2017-08-11,-0.13181069977995763,-0.8667336388877276,-0.35643121764430896
2017-08-18,-0.12087218089665397,-0.8645491084640602,-0.34712616611664804
2017-08-25,-0.11228093516941251,-0.8649270237783941,-0.3447664034308172
2017-09-01,-0.1115066603465501,-0.8644499935369374,-0.3433407181540843
2017-09-08,-0.14555444740863333,-0.8614640126440156,-0.3490786225860847
2017-09-15,-0.1421827615413349,-0.8594350576972629,-0.3430960540064598
2017-09-22,-0.15460888851286636,-0.8557869783201008,-0.3395901736760595
2017-09-29,-0.15511410395670722,-0.8576798625954891,-0.34404049872267906
2017-10-06,-0.17160872847290964,-0.8552001844353554,-0.34496685331165655
2017-10-13,-0.159628593044008,-0.8565118302495522,-0.3430459743251558
2017-10-20,-0.1561128441579377,-0.8601104409757344,-0.3497212448955199
2017-10-27,-0.164219411078957,-0.8640519793844019,-0.3618873143066279
2017-11-03,-0.1395642507925302,-0.8686601164137121,-0.3628933401982045
2017-11-10,-0.12934803838537612,-0.8710692300184848,-0.3647653345364168
2017-11-17,-0.14145283453493607,-0.8696182106242113,-0.3657634139736651
2017-11-24,-0.11818268382509578,-0.8734557583364329,-0.36615028971812025
2017-12-01,-0.14687748435238535,-0.8632750397145259,-0.3516684803150474
2017-12-08,-0.15419020410186834,-0.8641749962031495,-0.3565935236105565
2017-12-15,-0.18099775194235002,-0.8668006049422327,-0.3730865703797084
2017-12-22,-0.16931901805885696,-0.8637646110828533,-0.36152466733140565
2017-12-29,-0.16708145407935537,-0.8633686717352652,-0.35973828759874205
2018-01-05,-0.15538125456485952,-0.8604451027576536,-0.348437494422853
2018-01-12,-0.14981015791409946,-0.8614727227416799,-0.3485983397983843
2018-01-19,-0.1666312281199892,-0.8594773415627929,-0.3505693229117611
2018-01-26,-0.11353017068262994,-0.8646044663262765,-0.34108823597238835
2018-02-02,-0.07958735925990534,-0.8679839423312019,-0.3362878652094673
2018-02-09,-0.0917908053936276,-0.8683984603484121,-0.3417957044411821
2018-02-16,-0.08165113477153185,-0.8701331571423749,-0.3423023167997271
2018-02-23,-0.05612924275967068,-0.8737195444764834,-0.3418872797294693
2018-03-02,-0.05419785587770498,-0.8740126407673396,-0.3419494986147864
2018-03-09,-0.0299933690470483,-0.8765501804460774,-0.3398610447614123
2018-03-16,-0.026161947767063487,-0.8756033625229772,-0.3360498711113288
2018-03-23,-0.03986073054383532,-0.8714711742049266,-0.3300001322560343
2018-03-30,-0.014637162287214345,-0.8756564648533459,-0.3317214220116197
2018-04-06,-0.09452956110704214,-0.8720217353251992,-0.3497688726268853
2018-04-13,-0.10185536170232412,-0.8698006458842191,-0.3469190914204834
2018-04-20,-0.0644570050617892,-0.8664476759224466,-0.32481105936274257
2018-04-27,-0.059205988379924634,-0.8650512435123403,-0.3194183721555165
2018-05-04,-0.020426892887326575,-0.8556696899556538,-0.28192384952265837
2018-05-11,-0.011334628474747643,-0.8588983414438943,-0.2864000158900808
2018-05-18,0.0,-0.8607109189066694,-0.2831272331423754
2018-05-25,0.0,-0.8605719912179567,-0.28217445226442484
2018-06-01,0.0,-0.8618878932054896,-0.2819627853312918
2018-06-08,-0.024136862254716562,-0.85727530922814,-0.27904328583102633
2018-06-15,-0.06468950435554266,-0.8661890799676715,-0.316388844073778
2018-06-22,-0.08050835307049875,-0.8639147334988155,-0.31658757669433024
2018-06-29,-0.09538464823389226,-0.8663845635987488,-0.32830444732739317
2018-07-06,-0.14242637539443692,-0.8601888043965525,-0.330843984385794
2018-07-13,-0.1181220066963593,-0.8621477491331638,-0.3257716775819933
2018-07-20,-0.13430077802191565,-0.860607061764063,-0.3283838336946078
2018-07-27,-0.15779722165980437,-0.865227834864562,-0.3485904099966026
2018-08-03,-0.17829869635106443,-0.8544968818732903,-0.3312496390263614
2018-08-10,-0.16054696764451293,-0.8550133966968685,-0.32504791411059797
2018-08-17,-0.19120400658970205,-0.8522260801795537,-0.3312538097808164
2018-08-24,-0.21968324436915965,-0.8439007950392251,-0.3247903189178717
2018-08-31,-0.2038211588648211,-0.8459210553431474,-0.32207656827807873
2018-09-07,-0.20751124658752995,-0.8466459594392934,-0.3252418373782874
2018-09-14,-0.2315508191302167,-0.8430974639384943,-0.32802319704241056
2018-09-21,-0.24862768628874465,-0.839970213773191,-0.32907089757490815
2018-09-28,-0.24296016830573797,-0.8391023352578706,-0.32470727496466945
2018-10-05,-0.2655420167093634,-0.8403999658944784,-0.3376462313457995
2018-10-12,-0.2634911893291356,-0.8457231467876719,-0.3475324889707333
2018-10-19,-0.2534771019933383,-0.8514383477863281,-0.3548580577283662
2018-10-26,-0.29213144557095894,-0.8461911990453099,-0.360718563070933
2018-11-02,-0.31270231719509356,-0.8478798085214323,-0.37363001223272885
2018-11-09,-0.2955931308514661,-0.852447001777161,-0.3748993107765989
2018-11-16,-0.23242234481294133,-0.8695955248118478,-0.38193198507991055
2018-11-23,-0.21148544072195075,-0.8763694594436204,-0.3890752714232044
