Date,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,TSLA,XOM
2025-08-22,227.33,228.84,205.77,176.86,293.48,69.11,506.28,177.97,340.01,109.58
2025-08-25,226.73,227.94,208.17,175.99,292.16,67.93,503.32,179.79,346.6,110.04
2025-08-26,228.87,228.71,206.82,175.38,295.79,67.73,501.1,181.75,351.67,109.79
2025-08-27,230.05,229.12,207.16,175.67,296.49,67.83,505.79,181.58,349.6,111.03
2025-08-28,232.12,231.6,211.31,174.34,298.27,67.37,508.69,180.15,345.98,111.62
2025-08-29,231.7,229.0,212.58,176.05,298.61,67.99,505.74,174.16,333.87,112.55
2025-09-02,229.28,225.34,211.02,176.94,296.91,68.06,504.18,170.76,329.36,112.94
2025-09-03,238.02,225.99,230.3,176.88,296.72,67.99,504.41,170.6,334.09,110.21
2025-09-04,239.32,235.68,231.94,177.63,300.99,67.26,507.02,171.64,338.53,110.69
2025-09-05,239.23,232.33,234.64,177.3,291.64,66.97,494.08,167.0,350.84,107.57
2025-09-08,237.43,235.84,233.89,177.01,290.18,66.45,497.27,168.29,346.4,108.18
2025-09-09,233.9,238.24,239.47,175.84,295.08,66.87,497.48,170.74,346.97,108.96
2025-09-10,226.36,230.33,239.01,174.68,297.74,66.83,499.44,177.31,347.79,110.79
2025-09-11,229.59,229.95,240.21,177.37,302.72,66.64,500.07,177.16,368.81,110.43
2025-09-12,233.62,228.15,240.64,176.94,304.05,66.04,508.95,177.81,395.94,110.45
2025-09-15,236.25,231.43,251.45,176.28,306.03,65.75,514.4,177.74,410.04,110.64
2025-09-16,237.7,234.05,251.0,175.35,306.31,65.78,508.09,174.87,421.62,112.93
2025-09-17,238.54,231.62,249.37,176.08,308.85,66.57,509.07,170.28,425.86,113.53
2025-09-18,237.43,231.23,251.87,173.06,310.31,66.0,507.5,176.23,416.85,112.19
2025-09-19,245.03,231.48,254.55,175.08,311.85,65.97,516.96,176.66,426.07,111.1
2025-09-22,255.59,227.63,252.36,173.11,309.53,65.75,513.49,183.6,434.21,110.31
2025-09-23,253.95,220.71,251.5,175.47,309.83,66.24,508.28,178.42,425.85,112.21
2025-09-24,251.83,220.21,246.98,175.58,310.5,65.99,509.2,176.96,442.79,112.81
2025-09-25,256.38,218.15,245.63,176.61,310.53,65.52,506.08,177.68,423.39,113.83
2025-09-26,254.97,219.78,246.38,178.58,313.12,65.21,510.5,178.18,440.4,115.43
2025-09-29,253.95,222.17,243.89,180.47,312.75,65.58,513.64,181.84,443.21,112.48
2025-09-30,254.15,219.57,242.94,184.25,312.49,65.86,516.98,186.57,444.72,111.03
2025-10-01,254.96,220.63,244.74,184.88,307.82,66.31,518.74,187.23,459.46,110.28
2025-10-02,256.64,222.41,245.53,184.81,304.69,65.64,514.78,188.88,436.0,109.59
2025-10-03,257.53,219.51,245.19,187.45,307.14,66.19,516.38,187.61,429.83,111.53
2025-10-06,256.2,220.9,250.27,186.97,307.79,65.64,527.58,185.53,453.25,112.46
2025-10-07,255.99,221.78,245.6,187.7,306.31,66.32,523.0,185.03,433.09,112.52
2025-10-08,257.57,225.22,244.46,188.49,302.66,65.66,523.87,189.1,438.69,112.28
2025-10-09,253.56,227.74,241.37,189.87,304.16,65.91,521.42,192.56,435.54,111.19
2025-10-10,244.8,216.37,236.42,189.52,299.54,66.57,510.01,183.15,413.49,109.04
2025-10-13,247.19,220.07,243.99,189.7,306.59,66.33,513.09,188.31,435.9,110.53
2025-10-14,247.3,216.39,245.29,189.65,300.72,67.04,512.61,180.02,429.24,110.58
2025-10-15,248.87,215.57,250.87,189.96,304.32,66.61,512.47,179.82,435.15,109.91
2025-10-16,246.98,214.47,251.3,190.91,297.2,67.12,510.65,181.8,428.75,108.95
2025-10-17,251.81,213.04,253.13,192.0,296.22,67.96,512.62,183.21,439.31,110.53
2025-10-20,261.74,216.48,256.38,192.5,301.0,67.96,515.82,182.63,447.43,110.98
2025-10-21,262.27,222.03,250.3,190.67,295.76,70.72,516.69,181.15,442.6,110.99
2025-10-22,257.96,217.95,251.53,191.72,292.79,70.32,519.57,180.27,438.97,112.96
2025-10-23,259.09,221.09,252.91,191.26,293.22,69.45,519.59,182.15,448.98,114.21
2025-10-24,262.32,224.21,259.75,189.2,299.09,69.22,522.63,186.25,433.72,113.63
2025-10-27,268.3,226.97,269.09,189.1,302.78,69.57,530.53,191.48,452.42,114.17
2025-10-28,268.49,229.25,267.3,185.75,303.99,69.67,541.06,201.02,460.55,113.28
2025-10-29,269.19,230.3,274.39,185.42,304.14,67.87,540.54,207.03,461.51,114.68
2025-10-30,270.88,222.86,281.3,187.86,308.05,68.5,524.78,202.88,440.1,112.94
2025-10-31,269.86,244.22,281.01,187.68,309.72,68.42,516.84,202.48,456.56,112.62
2025-11-03,268.54,254.0,283.53,185.08,307.96,67.5,516.06,206.87,468.37,112.03
2025-11-04,269.53,249.32,277.36,185.68,307.86,68.18,513.37,198.68,444.26,112.4
2025-11-05,269.63,250.2,284.12,184.83,310.28,68.03,506.21,195.2,462.07,111.95
2025-11-06,269.26,243.04,284.56,185.79,312.01,68.58,496.17,188.07,445.91,112.76
2025-11-07,267.96,244.41,278.65,185.39,312.8,70.06,495.89,188.14,429.52,115.43
2025-11-10,269.18,248.4,289.91,187.22,315.47,70.03,505.05,199.04,445.23,116.42
2025-11-11,274.99,249.1,291.12,192.61,314.2,71.11,507.73,193.15,439.62,117.96
2025-11-12,273.21,244.2,286.52,193.16,318.97,71.01,510.19,193.79,430.6,116.32
2025-11-13,272.69,237.58,278.39,194.02,308.09,70.57,502.35,186.85,401.99,116.98
2025-11-14,272.16,234.69,276.23,194.69,302.25,70.66,509.23,190.16,404.35,118.5
2025-11-17,267.21,232.87,284.83,198.32,299.02,70.19,506.54,186.59,408.92,116.9
2025-11-18,267.19,222.55,284.09,198.74,298.07,70.72,492.87,181.35,401.25,118.24
2025-11-19,268.31,222.69,292.62,201.23,301.91,70.61,486.21,186.51,403.99,116.57
2025-11-20,266.0,217.14,289.26,201.79,297.04,70.71,478.43,180.63,395.23,116.25
2025-11-21,271.24,220.69,299.46,202.61,296.68,72.44,472.12,178.87,391.09,116.3
2025-11-24,275.66,226.28,318.37,204.75,296.66,72.08,474.0,182.54,417.78,115.2
2025-11-25,276.71,229.67,323.23,206.67,301.64,72.1,476.99,177.81,419.4,113.75
2025-11-26,277.29,229.16,319.74,207.56,306.26,72.37,485.5,180.25,426.58,114.01
2025-11-28,278.59,233.22,319.97,206.92,311.67,72.61,492.01,176.99,430.17,115.15
2025-12-01,282.84,233.88,314.68,205.34,307.53,71.95,486.74,179.91,430.14,115.86
2025-12-02,285.92,234.42,315.6,205.42,306.5,70.67,490.0,181.45,429.24,114.62
2025-12-03,283.88,232.38,319.42,205.33,310.73,70.81,477.73,179.58,446.74,117.02
2025-12-04,280.44,229.11,317.41,202.48,314.68,70.45,480.84,183.38,454.53,116.36
2025-12-05,278.52,229.53,321.06,201.93,313.63,70.0,483.16,182.41,455.0,115.77
2025-12-08,277.63,226.89,313.72,201.62,313.79,70.25,491.02,185.55,439.58,115.21
2025-12-09,276.92,227.92,317.08,199.96,299.16,70.09,492.02,184.97,445.17,117.47
2025-12-10,278.52,231.78,320.21,206.54,308.72,70.21,478.56,183.78,451.45,118.75
2025-12-11,277.77,230.28,312.43,210.01,315.95,69.11,483.47,180.93,446.89,118.75
2025-12-12,278.02,226.19,309.29,211.58,317.09,70.52,478.53,175.02,458.96,118.03
2025-12-15,273.85,222.54,308.22,214.17,318.58,70.97,474.82,176.29,475.31,116.98
2025-12-16,274.35,222.56,306.57,209.3,314.13,70.37,476.39,177.72,489.88,113.92
2025-12-17,271.59,221.27,296.72,210.33,313.57,70.67,476.12,170.94,467.26,116.63
2025-12-18,271.94,226.76,302.46,208.31,311.59,70.36,483.98,174.14,483.37,115.77
2025-12-19,273.41,227.35,307.16,206.37,315.79,70.06,485.92,180.99,481.2,115.92
2025-12-22,270.72,228.43,309.78,207.32,321.64,70.21,484.92,183.69,488.73,117.37
2025-12-23,272.11,232.14,314.35,205.78,324.47,69.87,486.85,189.21,485.56,118.63
2025-12-24,273.55,232.38,314.09,207.78,327.69,70.11,488.02,188.61,485.4,118.43
2025-12-26,273.14,232.52,313.51,207.63,326.44,69.87,487.71,190.53,475.19,118.32
2025-12-29,273.5,232.07,313.56,207.56,322.3,70.16,487.1,188.22,459.64,119.73
2025-12-30,272.82,232.53,313.85,206.91,321.97,70.07,487.48,187.54,454.43,120.19
2025-12-31,271.61,230.82,313.0,206.95,320.77,69.91,483.62,186.5,449.72,119.54
2026-01-02,270.76,226.5,315.15,207.35,324.02,69.12,472.94,188.85,438.07,121.84
2026-01-05,267.01,233.06,316.54,204.31,332.54,67.94,472.85,188.12,451.67,124.53
2026-01-06,262.11,240.93,314.34,204.79,334.61,67.84,478.51,187.24,432.96,120.25
2026-01-07,260.09,241.56,321.98,207.49,326.99,67.54,483.47,189.11,431.41,117.71
2026-01-08,258.8,246.29,325.44,205.75,329.79,69.37,478.11,185.04,435.8,122.1
2026-01-09,259.13,247.38,328.57,204.39,329.19,70.51,479.28,184.86,445.01,123.78
2026-01-12,260.01,246.47,331.86,209.72,324.49,70.5,477.18,184.94,448.96,123.21
2026-01-13,260.81,242.6,335.97,213.65,310.9,71.24,470.67,185.81,447.2,125.7
2026-01-14,259.72,236.65,335.84,218.55,307.87,71.44,459.38,183.14,439.2,129.34
2026-01-15,257.97,238.18,332.78,219.57,309.26,70.48,456.66,187.05,438.57,128.28
2026-01-16,255.29,239.12,330.0,218.66,312.47,70.44,459.86,186.23,437.5,129.03
2026-01-20,246.47,231.0,322.0,218.21,302.74,71.75,454.52,178.07,419.25,129.6
2026-01-21,247.42,231.31,328.38,218.01,302.04,72.01,444.11,183.32,431.44,132.73
2026-01-22,248.12,234.34,330.54,218.49,303.63,71.87,451.14,184.84,449.36,132.76
